@RELATION tweets-test
@ATTRIBUTE text string
@ATTRIBUTE retweets numeric
@ATTRIBUTE favorites numeric
@ATTRIBUTE dimension {"Governance", "Products & Services", "Performance", "Workplace", "Citizenship", "Innovation", "Leadership"}
@data
"“@BlackMediaSCOOP: COMMON BROKE? Bank of America FORECLOSING on his Chi-Town condo! He aint made a payment in months ", 0, 0, "Products & Services"
"Feds release portion of Bank of America’s ‘living will’ - Should Bank of America be deemed insolvent or otherwise fa... ", 0, 0, "Governance"
"bank of america home va loans : Get $100$1500 Cash Advance Now. : $200-$1500 Payday Loans in 1 Hour.", 0, 0, "Products & Services"
"I am now officially free from the Bank of America! Vote with your wallet, people.", 0, 0, "Products & Services"
"Shareholders Are Accusing Ken Lewis Of Lying About The Massive Losses At Merrill Lynch Before Bank Of America Bought It ", 0, 0, "Performance"
"Swiss bank Julius Baer eyes Bank of America unit: Swiss private bank Julius Baer Group says it is in talks to bu... ", 0, 0, "Performance"
"Michelle Meyer: QE IS INEVITABLE: Bank of America U.S. economist Michelle Meyer weighed in on the disappointing ... ", 0, 0, "Performance"
"@Dacia_Symone I work for Bank of America; were you able to get it resolved? Is there anything I can do to help? ^jh", 0, 0, "Products & Services"
"TPD looking for gunman who shot a man in the leg at the Bank of America near 31st &amp; Hwy 169. Suspect driving a maroon vehicle. @kjrh2hd", 0, 1, "Workplace"
"@BabiRattler_ I work for Bank of America. What happened? Anything I can do to help? ^ch", 0, 0, "Products & Services"
"#News #BusinessNews Bank of America Withheld Loss Figures Ahead of Merrill Vote  #TeamFollowBack BuNews", 0, 0, "Performance"
"So have fun boycotting Levi's, Nike, Apple, Wells Fargo, Bank of America, Kodak, AAA, eBay, Google, Yahoo, 3M, Barnes and Noble, Sprint...", 1, 8, "Governance"
"Stocks to Watch: Stocks to watch Friday: Bank of America, Citigroup ~", 0, 0, "Performance"
"$5,000 to $30,000 in relocation assistance from Bank of America for Short Sale clients who want to avoid a foreclosure!  Ask me for details!", 0, 0, "Products & Services"
"Bank of America planea vender filial  #economia #ecofin", 1, 1, "Performance"
"Bank of America Swings to 2Q Profit on Strong Revenue, Buoyed by Year-Ago Comparison ", 0, 0, "Products & Services"
"Bank of America Continues to Sell MSR's. The underlying good news?  There's buyers! ", 0, 0, "Products & Services"
"Bank of America: I visited a BOA branch today to obtain a temporary debit card. While I was with the BOA rep, I dec - ", 0, 0, "Products & Services"
"I make a deposit at bank of america with Alice everyday and she has yet to learn my name", 0, 0, "Products & Services"
"@thepointsguy This weekend is Bank of America Museum cardholder free weekend...many great choices.", 0, 0, "Citizenship"
"DemocRats change name of Bank of America stadium for Convention: Welcome to 'Panthers Stadium'  via @POLITICO", 1, 3, "Citizenship"
" - Occupy DC blockades, shuts down Bank of America branch ", 0, 0, "Products & Services"
"We have taken the park behind the Second Bank of America - our new home for 5 days! #NatGat  ", 1, 14, "Products & Services"
"$BAC News: Bank Of America Seen Swinging To Profit, Hobbling to Just Above the Brink  #Above #America #Bank", 0, 0, "Products & Services"
"This is a great non-profit to donate to you can also donate at any Bank of America...Check out ", 0, 0, "Citizenship"
"I'm at Bank of America (Atlanta, GA) ", 0, 0, "Products & Services"
"Bank Of America - Trust Preferred Redemption And Income Options  #econ #mises #keynes", 0, 0, "Performance"
"$BAC News: Bank of America Corp Declares Quarterly Dividend On Series L Preferred Stock  #America #Bank #Corp", 0, 0, "Products & Services"
"I'm at Bank of America (Belmont, MA) ", 0, 0, "Products & Services"
"Bloomberg: Bank of America cuts some U.S. Trust manager jobs  #Denver #Mortgages", 0, 0, "Workplace"
"Bank of America: Too Crooked to Fail  via @rollingstone", 0, 0, "Governance"
"“@ATLHistCenter Bank of America cardholders get free admission today and tomorrow (June 2 &amp; 3)! #MuseumsOnUs  ", 0, 0, "Citizenship"
"These Bank of America tellers are slow as hell", 0, 0, "Products & Services"
"Passed Bank of america", 0, 0, "Products & Services"
"Sustainable Brands: Bank of America Earmarks $50 Billion for #Environmental #Business ", 0, 0, "Citizenship"
"Bank Of America is the worst fuckin bank", 0, 1, "Governance"
"Mortgage News Daily: Good News For Bank Of America As Shares Jump On Mortgage ...: The agen...  ", 0, 0, "Products & Services"
"“@Pretty_Kourt In Bank of America waiting, this one don't close until 7pm, my kind of Bank” #teambankofamerica", 0, 0, "Products & Services"
"I checked in at Bank of America (18641 Gridley Rd) on #Yelp ", 0, 0, "Products & Services"
"How do you know when the Bank of America is lying and trying to further destabilize the Euro...? Yeah, you got... ", 0, 0, "Governance"
"Drove past Bank of America Stadium today. Told the kids it’s where Cam plays. My son’s eyes got big. “Cam Newton is REAL?!” #mythical", 4, 11, "Citizenship"
"2streamings against banks: Boston - Bank of America  #occupyboston Madrid - Bankia  #eldiadelabestia", 0, 2, "Products & Services"
"Bust up Bank of America @codepink banner 6th &amp; Market #occupride #sfpride #ows #oo #osf ", 1, 4, "Products & Services"
"Merrill Lynch loss estimates not disclosed by Bank of America (bizjournals)", 0, 0, "Performance"
"@sarahjdaugherty I work for Bank of America.  Were you able to get your question answered? Please let me know if I can assist. ^jh", 0, 0, "Products & Services"
"Now welcome to the hate of BofA RT @EvilGeniusJey Just made the switch to Bank Of America. I fucking HATE TD Bank b", 0, 0, "Products & Services"
"what time does bank of America close ?", 0, 0, "Products & Services"
"Just called bank of america because there was fraud on my card and lady told me theres a 1 in 6 million chance of that happening.. Lucky me", 1, 0, "Products & Services"
"But I'm still mad bank of America sen me this booty Ass debit card", 0, 0, "Products & Services"
"Trending video: 'Obama Admin Ignores Bank Of America Crimes...' at  #obama", 0, 0, "Governance"
"$USB News: Bank of America, Regions Face Overdraft Fee Cliff  #America #Bank #Cliff", 0, 0, "Performance"
"Doin bidness (@ Bank of America) ", 0, 0, "Products & Services"
"@_ericwilliams7 I work for Bank of America. Call Online Banking Tech Support at 800.933.6262, they should be able to help. ^jh", 0, 0, "Products & Services"
"@1LifeToLIVE08 yup! I have Bank of America too.. They're both good", 0, 0, "Products & Services"
"#POINTSIDE! HAS A ROBBERY IN PROGRESS Bank of America Is the Worst Bank IN YES Poinciana, Florida... I HOPE WE... ", 0, 1, "Workplace"
"I'm at Bank of America (San Francisco, CA) ", 0, 0, "Products & Services"
"Democrats Drop Bank of America from Name of National Convention Site  @democracynow", 0, 0, "Citizenship"
"@CirocNo_Chaser: #FuckYouMean yu needa borrow some money do i look like Bank Of America ?", 0, 1, "Products & Services"
"AIG, Bank of America and GE each pay their auditors more than $100 million a year ", 2, 2, "Governance"
"Bank of America Mortgage Rates Today: Sixth Week of Record Lows - World News Resource ", 0, 0, "Products & Services"
"I posted 8 photos on Facebook in the album Students visit Bank of America Chicago Marathon Office ", 0, 0, "Citizenship"
"I'm at Bank of America (San Diego, CA) ", 0, 0, "Products & Services"
"Bank Of America in #Littleton, #MA - ", 0, 0, "Products & Services"
"Find a Bank of America near you and Doo-Occupy it!Watch this video for a little inspiration: ", 0, 0, "Products & Services"
"Bank of America can't even give away mortgage aid, report says: Bank of America says it can't get struggling hom... ", 0, 0, "Products & Services"
"What Relief? Bank Of America Faces New Mortgage Claims Reaching $23 Billion ", 0, 0, "Products & Services"
"Bank of America offers mortgage help workshop: Bank of America is returning to Sacramento and hostin...  #realestate", 0, 0, "Products & Services"
"Occupy: #OccupyNL Occupy LR protests Bank of America -  ", 0, 0, "Products & Services"
"Going back to bank of America", 0, 0, "Products & Services"
"I'm at Bank of America (Brea, CA) ", 0, 0, "Products & Services"
"Bank of America (BAC) Stock Analysis July 17, 2012: By Tim -  - Twitter - @stockstobuy - B... ", 0, 0, "Performance"
"(Reuters) - A federal judge refused to dismiss a lawsuit accusing Bank of America Corp  of ...  ", 0, 0, "Governance"
"@amberduronm I work for Bank of America. Have you called or visited a banking center? Is there anything I can do to help? ^lw", 0, 0, "Products & Services"
"Bout to go in Bank of America in go off!", 0, 0, "Products & Services"
"Bank of America supports end of pig farming ", 0, 3, "Citizenship"
"Bank Of America Has Eliminated 12,000 Jobs In The Last Year (BAC) ", 0, 0, "Workplace"
"Another Day, Another Occupy  @ Bank of America ", 0, 0, "Products & Services"
"yay Norah Jones! (@ Bank of America Pavilion for Norah Jones and Bank of America Vip Party Box w/ 15 others) ", 0, 0, "Citizenship"
"RT @DanCr33d: Thank you bank of America for turning my card off for the unusual activity last night #lovethatprotectiom", 0, 0, "Products & Services"
"Teller - Part Time - Aurora, Iowa (Spanish or Burmese preferred) at Bank of America (Urbandale, I...  #spanish #jobs", 0, 0, "Workplace"
"Bank Of America in #Downey, #CA - ", 0, 0, "Products & Services"
"Considering applying for a new credit card, since Bank of America's fraud alert system causes excessive false positives.", 0, 0, "Products & Services"
"Because of Bank of America FUCKING UP YET AGAIN, my DirecTV payment got rejected. DIRECTV!!!! I mean, of all days for this to happen--", 0, 0, "Products & Services"
"Bank of America laying off 675 workers in two Fort Lauderdale offices - WPTV ", 0, 0, "Workplace"
"Bank of America to cut execs in wealth-management unit: Bank of America Corp. has cut some...  #Albany #NY #News", 0, 0, "Workplace"
"Bank of America to lay off 675 workers in Fort Lauderdale (sun-sentinel): Share With Friends:  |  | Top News - L... ", 0, 0, "Workplace"
"Winter Haven police respond to bomb threats at Winter Haven Bank of America locations. ", 0, 0, "Workplace"
"@OnTheRocks__xO I work for Bank of America. Please DM the street &amp; city/state of the ATM location so we can have it serviced. Thank you! ^jh", 0, 0, "Products & Services"
"so nobody has bank of america ! i had a question , fuck y'all !", 0, 0, "Products & Services"
"Bank of America Withheld Loss Figures Ahead of Merrill Vote ", 2, 12, "Performance"
"Bank Of America Customers Now Have Fewer ATMs To Use ", 1, 0, "Products & Services"
"Bank of America is Bank for Cartels. No wrong-doing suspected YET. What happens if all that $$ leaves same day by wire? $BAC #in", 0, 0, "Governance"
"Credit Cards: Bank of America Credit Card- ", 0, 0, "Products & Services"
"Man is not a definition for bank of America or American express just like they charge u interest well we give we charge interests #ass", 0, 0, "Products & Services"
"Merrill Losses Were Withheld Before Bank of America Deal: Days before Bank of America shareholders approv...  huffba", 0, 1, "Performance"
"Bank Of America leaves its mortgage losses behind and swings to profit, writes @_halah. ", 9, 35, "Products & Services"
"Do you work at Bank of America and donate to Seeds of Hope: Educating Dreamers?  If so, your donation(s) can be... ", 0, 0, "Citizenship"
"Either bank of America got their hands in my account or someone else did, boa better be ready for my crazy *dials*", 0, 0, "Products & Services"
"Bank Of America in #BocaRaton, #FL - ", 0, 0, "Products & Services"
"#OccupyBoston #OWS :  Going Out of Business Bake Sale for Bank of America   ", 0, 3, "Products & Services"
"Who has bank of America??", 0, 0, "Products & Services"
"Man accidentally given 1.5 million dollars by Bank of America ", 0, 0, "Products & Services"
"Program Development Lead @ Bank Of America ", 0, 0, "Workplace"
"Second time today bank of America has frozen one of my accounts with them. Lol. Stop flagging me #Bitches!", 0, 0, "Products & Services"
"@Obey_MyRACKZ I work for Bank of America; have you called or visited a banking center? Anything I can do to help? ^ch", 0, 0, "Products & Services"
" Operations Representative- FT 3rd Shift - Bank Of America -  Los Angeles, CA  #LosAngeles #CA #LA", 0, 0, "Workplace"
"NJ Appeals court blasts Bank of America over mortgage modification ", 0, 0, "Products & Services"
"Now a proud member of Bank of America", 0, 0, "Products & Services"
"Corporate cooties! DNC rebrands Bank of America Stadium as ‘Panthers Stadium’ | Twitchy ", 0, 0, "Citizenship"
"Shares of Huntsman are up more than 5 percent after @Reuters reported Bank of America is shopping the company to private equity firms. $HUN", 0, 1, "Performance"
"Charlotte, NC sides with Bank of America over people at the #BofA annual shareholder meeting.  #99power", 1, 5, "Performance"
"sorry my firework photos from last night are delayed, I am Photoshopping the Bank of America building out of each one.", 0, 1, "Products & Services"
"@narellyalaniz go to fedex by sonic off if hwy 6. it's next to bank of America.", 0, 0, "Products & Services"
"Federal Initiative to Target Poverty in Colonias: Bank of America Home Loans · Countrywide Home Loans ... The bo... ", 0, 0, "Products & Services"
"I just ousted Mario G. as the mayor of Bank of America on @foursquare! ", 0, 0, "Workplace"
"Bank Of America Executives Explain How They Hid Merrill Lynch Losses In Their Own Words ", 0, 0, "Performance"
"Former Bank of America Executive Indicted For Fraud  via @sharethis", 1, 4, "Governance"
"Bank of America is holding a mortgage modification event at the Long Island Marriott in Uniondale today and... ", 0, 0, "Products & Services"
"@_KILLJordan shit, is it a bank of America check?  cause if its not they gonna charge me to cash it. :/", 0, 0, "Products & Services"
"RT @ABC: Bank of America, Countrywide Whistleblower Kept 3-Year Secret ", 0, 0, "Governance"
"Bank of America warns of layoffs, cuts wealth execs: Bank of America is shedding more jobs as it trims costs acr... ", 0, 0, "Workplace"
"Bank of America to Spend $50 Billion Fighting Global Warming; Got $45 Billion from Bailout  ", 0, 0, "Citizenship"
"I'm at Bank Of America (Rockville, MD) ", 0, 0, "Products & Services"
"Bank of America Charitable Foundation Issues RFP 4 Nonprofits:Local Workforce Development &amp; Education  via @BusinessWire", 0, 0, "Citizenship"
"@Princess_SaraK5 I work for Bank of America; have you called? Were you able to get it resolved? Anything I can do to help? ^jh", 0, 0, "Products & Services"
"Ughhhh bank of America so irritating -_-", 0, 0, "Governance"
"If my mortgage company sold my FHA fixed 30-year loan to Bank of America, can this hurt me in any way? ", 0, 0, "Products & Services"
"Mortgage Rates Today: Chase, BB&amp;T and Bank of America Refinance Rates for ... - Eastern Morning Herald ", 0, 0, "Products & Services"
"High Pay Florida Job Mortgage Loan Officer at Bank of America (Pensacola, FL)  ", 0, 0, "Workplace"
"#jacksonville #jobs Foreclosure Specialist (MLO-Loan Servicing Specialist) - Jacksonville, FL - Bank Of America ...  ", 0, 0, "Workplace"
"Privacy again! 15 y o kid just hacked Bank of America. Idle curiosity.  FBI visited, kid suspended from school for seven days.", 20, 212, "Workplace"
